radius,outer,inner,clean_choice,sr_choice
0.22,11,12,HistGB,KNN
0.22,11,13,HistGB,KNN
0.22,11,14,HistGB,HistGB
0.22,12,0,HistGB,HistGB
0.22,12,1,HistGB,HistGB
0.22,12,2,HistGB,HistGB
0.22,12,3,HistGB,KNN
0.22,12,4,HistGB,HistGB
0.22,12,5,HistGB,KNN
0.22,12,6,HistGB,KNN
0.22,12,7,HistGB,HistGB
0.22,12,8,HistGB,KNN
0.22,12,9,HistGB,RandomForest
0.22,12,10,HistGB,KNN
0.22,12,11,HistGB,KNN
0.22,12,12,HistGB,KNN
0.22,12,13,HistGB,KNN
0.22,12,14,HistGB,HistGB
0.22,13,0,HistGB,KNN
0.22,13,1,HistGB,RandomForest
0.22,13,2,HistGB,HistGB
0.22,13,3,HistGB,KNN
0.22,13,4,HistGB,RandomForest
0.22,13,5,HistGB,HistGB
0.22,13,6,HistGB,KNN
0.22,13,7,HistGB,HistGB
0.22,13,8,HistGB,RandomForest
0.22,13,9,HistGB,HistGB
0.22,13,10,HistGB,KNN
0.22,13,11,HistGB,KNN
0.22,13,12,HistGB,KNN
0.22,13,13,HistGB,HistGB
0.22,13,14,HistGB,HistGB
0.22,14,0,HistGB,HistGB
0.22,14,1,HistGB,HistGB
0.22,14,2,HistGB,KNN
0.22,14,3,HistGB,KNN
0.22,14,4,HistGB,KNN
0.22,14,5,HistGB,KNN
0.22,14,6,HistGB,KNN
0.22,14,7,HistGB,KNN
0.22,14,8,HistGB,KNN
0.22,14,9,HistGB,RandomForest
0.22,14,10,HistGB,KNN
0.22,14,11,HistGB,KNN
0.22,14,12,HistGB,HistGB
0.22,14,13,HistGB,KNN
0.22,14,14,HistGB,KNN
0.22,15,0,HistGB,KNN
0.22,15,1,HistGB,HistGB
0.22,15,2,HistGB,HistGB
0.22,15,3,HistGB,KNN
0.22,15,4,HistGB,HistGB
0.22,15,5,HistGB,HistGB
0.22,15,6,HistGB,HistGB
0.22,15,7,HistGB,KNN
0.22,15,8,HistGB,RandomForest
0.22,15,9,HistGB,RandomForest
0.22,15,10,HistGB,HistGB
0.22,15,11,HistGB,HistGB
0.22,15,12,HistGB,HistGB
0.22,15,13,HistGB,KNN
0.22,15,14,HistGB,KNN
0.22,16,0,HistGB,KNN
0.22,16,1,HistGB,KNN
0.22,16,2,HistGB,KNN
0.22,16,3,HistGB,KNN
0.22,16,4,HistGB,RandomForest
0.22,16,5,HistGB,KNN
0.22,16,6,HistGB,RandomForest
0.22,16,7,HistGB,RandomForest
0.22,16,8,HistGB,KNN
0.22,16,9,HistGB,KNN
0.22,16,10,HistGB,KNN
0.22,16,11,HistGB,KNN
0.22,16,12,HistGB,KNN
0.22,16,13,HistGB,KNN
0.22,16,14,HistGB,RandomForest
0.22,17,0,HistGB,KNN
0.22,17,1,HistGB,RandomForest
0.22,17,2,HistGB,KNN
0.22,17,3,HistGB,KNN
0.22,17,4,HistGB,KNN
0.22,17,5,HistGB,HistGB
0.22,17,6,HistGB,KNN
0.22,17,7,HistGB,KNN
0.22,17,8,HistGB,KNN
0.22,17,9,HistGB,KNN
0.22,17,10,HistGB,HistGB
0.22,17,11,HistGB,RandomForest
0.22,17,12,HistGB,KNN
0.22,17,13,HistGB,KNN
0.22,17,14,HistGB,KNN
0.22,18,0,HistGB,HistGB
0.22,18,1,HistGB,KNN
0.22,18,2,HistGB,HistGB
0.22,18,3,HistGB,KNN
0.22,18,4,HistGB,KNN
0.22,18,5,HistGB,KNN
0.22,18,6,HistGB,HistGB
0.22,18,7,HistGB,KNN
0.22,18,8,HistGB,KNN
0.22,18,9,HistGB,RandomForest
0.22,18,10,HistGB,KNN
0.22,18,11,HistGB,KNN
0.22,18,12,HistGB,KNN
0.22,18,13,HistGB,KNN
0.22,18,14,HistGB,KNN
0.22,19,0,HistGB,KNN
0.22,19,1,HistGB,KNN
0.22,19,2,HistGB,HistGB
0.22,19,3,HistGB,KNN
0.22,19,4,HistGB,KNN
0.22,19,5,HistGB,KNN
0.22,19,6,HistGB,KNN
0.22,19,7,HistGB,KNN
0.22,19,8,HistGB,KNN
0.22,19,9,HistGB,HistGB
0.22,19,10,HistGB,KNN
0.22,19,11,HistGB,KNN
0.22,19,12,HistGB,KNN
0.22,19,13,HistGB,KNN
0.22,19,14,HistGB,KNN
0.22,20,0,HistGB,HistGB
0.22,20,1,HistGB,KNN
0.22,20,2,HistGB,KNN
0.22,20,3,HistGB,HistGB
0.22,20,4,HistGB,HistGB
0.22,20,5,HistGB,KNN
0.22,20,6,HistGB,HistGB
0.22,20,7,HistGB,KNN
0.22,20,8,HistGB,KNN
0.22,20,9,HistGB,KNN
0.22,20,10,HistGB,HistGB
0.22,20,11,HistGB,KNN
0.22,20,12,HistGB,HistGB
0.22,20,13,HistGB,KNN
0.22,20,14,HistGB,KNN
0.22,21,0,HistGB,HistGB
0.22,21,1,HistGB,RandomForest
0.22,21,2,HistGB,RandomForest
0.22,21,3,HistGB,KNN
0.22,21,4,HistGB,RandomForest
0.22,21,5,HistGB,KNN
0.22,21,6,HistGB,HistGB
0.22,21,7,HistGB,HistGB
0.22,21,8,HistGB,KNN
0.22,21,9,HistGB,HistGB
0.22,21,10,HistGB,KNN
0.22,21,11,HistGB,KNN
0.22,21,12,HistGB,KNN
0.22,21,13,HistGB,HistGB
0.22,21,14,HistGB,HistGB
0.22,22,0,HistGB,KNN
0.22,22,1,HistGB,KNN
0.22,22,2,HistGB,KNN
0.22,22,3,HistGB,KNN
0.22,22,4,HistGB,HistGB
0.22,22,5,HistGB,RandomForest
0.22,22,6,HistGB,KNN
0.22,22,7,HistGB,HistGB
0.22,22,8,HistGB,HistGB
0.22,22,9,HistGB,RandomForest
0.22,22,10,HistGB,RandomForest
0.22,22,11,HistGB,KNN
0.22,22,12,HistGB,KNN
0.22,22,13,HistGB,KNN
0.22,22,14,HistGB,HistGB
0.22,23,0,HistGB,KNN
0.22,23,1,HistGB,KNN
0.22,23,2,HistGB,KNN
0.22,23,3,HistGB,KNN
0.22,23,4,HistGB,RandomForest
0.22,23,5,HistGB,RandomForest
0.22,23,6,HistGB,HistGB
0.22,23,7,HistGB,KNN
0.22,23,8,HistGB,KNN
0.22,23,9,HistGB,RandomForest
0.22,23,10,HistGB,HistGB
0.22,23,11,HistGB,KNN
0.22,23,12,HistGB,HistGB
0.22,23,13,HistGB,HistGB
0.22,23,14,HistGB,HistGB
0.22,24,0,HistGB,KNN
0.22,24,1,HistGB,HistGB
0.22,24,2,HistGB,HistGB
0.22,24,3,HistGB,KNN
0.22,24,4,HistGB,HistGB
0.22,24,5,HistGB,HistGB
0.22,24,6,HistGB,HistGB
0.22,24,7,HistGB,HistGB
0.22,24,8,HistGB,KNN
0.22,24,9,HistGB,KNN
0.22,24,10,HistGB,KNN
0.22,24,11,HistGB,KNN
0.22,24,12,HistGB,KNN
0.22,24,13,HistGB,KNN
0.22,24,14,HistGB,RandomForest
0.24,0,0,HistGB,KNN
0.24,0,1,HistGB,KNN
0.24,0,2,HistGB,HistGB
0.24,0,3,HistGB,RandomForest
0.24,0,4,HistGB,KNN
0.24,0,5,HistGB,KNN
0.24,0,6,HistGB,KNN
0.24,0,7,HistGB,KNN
0.24,0,8,HistGB,RandomForest
0.24,0,9,HistGB,HistGB
0.24,0,10,HistGB,KNN
0.24,0,11,HistGB,KNN
0.24,0,12,HistGB,HistGB
0.24,0,13,HistGB,KNN
0.24,0,14,HistGB,RandomForest
0.24,1,0,HistGB,KNN
0.24,1,1,HistGB,HistGB
0.24,1,2,HistGB,KNN
0.24,1,3,HistGB,KNN
0.24,1,4,HistGB,KNN
0.24,1,5,HistGB,KNN
0.24,1,6,HistGB,KNN
0.24,1,7,HistGB,KNN
0.24,1,8,HistGB,HistGB
0.24,1,9,HistGB,HistGB
0.24,1,10,HistGB,RandomForest
0.24,1,11,HistGB,KNN
0.24,1,12,HistGB,RandomForest
0.24,1,13,HistGB,KNN
0.24,1,14,HistGB,KNN
0.24,2,0,HistGB,KNN
0.24,2,1,HistGB,KNN
0.24,2,2,HistGB,HistGB
0.24,2,3,HistGB,KNN
0.24,2,4,HistGB,KNN
0.24,2,5,HistGB,KNN
0.24,2,6,HistGB,KNN
0.24,2,7,HistGB,KNN
0.24,2,8,HistGB,KNN
0.24,2,9,HistGB,RandomForest
0.24,2,10,HistGB,KNN
0.24,2,11,HistGB,KNN
0.24,2,12,HistGB,KNN
0.24,2,13,HistGB,HistGB
0.24,2,14,HistGB,KNN
0.24,3,0,HistGB,KNN
0.24,3,1,HistGB,HistGB
0.24,3,2,HistGB,KNN
0.24,3,3,HistGB,KNN
0.24,3,4,HistGB,KNN
0.24,3,5,HistGB,KNN
0.24,3,6,HistGB,KNN
0.24,3,7,HistGB,KNN
0.24,3,8,HistGB,KNN
0.24,3,9,HistGB,KNN
0.24,3,10,HistGB,HistGB
0.24,3,11,HistGB,KNN
0.24,3,12,HistGB,KNN
0.24,3,13,HistGB,KNN
0.24,3,14,HistGB,HistGB
0.24,4,0,HistGB,HistGB
0.24,4,1,HistGB,HistGB
0.24,4,2,HistGB,HistGB
0.24,4,3,HistGB,KNN
0.24,4,4,HistGB,HistGB
0.24,4,5,HistGB,HistGB
0.24,4,6,HistGB,KNN
0.24,4,7,HistGB,HistGB
0.24,4,8,HistGB,KNN
0.24,4,9,HistGB,HistGB
0.24,4,10,HistGB,KNN
0.24,4,11,HistGB,KNN
0.24,4,12,HistGB,HistGB
0.24,4,13,HistGB,KNN
0.24,4,14,HistGB,KNN
0.24,5,0,HistGB,RandomForest
0.24,5,1,HistGB,KNN
0.24,5,2,HistGB,KNN
0.24,5,3,HistGB,HistGB
0.24,5,4,HistGB,KNN
0.24,5,5,HistGB,HistGB
0.24,5,6,HistGB,HistGB
0.24,5,7,HistGB,KNN
0.24,5,8,HistGB,KNN
0.24,5,9,HistGB,KNN
0.24,5,10,HistGB,KNN
0.24,5,11,HistGB,KNN
0.24,5,12,HistGB,HistGB
0.24,5,13,HistGB,KNN
0.24,5,14,HistGB,KNN
0.24,6,0,HistGB,HistGB
0.24,6,1,HistGB,HistGB
0.24,6,2,HistGB,KNN
0.24,6,3,HistGB,KNN
0.24,6,4,HistGB,KNN
0.24,6,5,HistGB,KNN
0.24,6,6,HistGB,KNN
0.24,6,7,HistGB,KNN
0.24,6,8,HistGB,HistGB
0.24,6,9,HistGB,HistGB
0.24,6,10,HistGB,KNN
0.24,6,11,HistGB,KNN
0.24,6,12,HistGB,KNN
0.24,6,13,HistGB,HistGB
0.24,6,14,HistGB,KNN
0.24,7,0,HistGB,KNN
0.24,7,1,HistGB,KNN
0.24,7,2,HistGB,KNN
0.24,7,3,HistGB,KNN
0.24,7,4,HistGB,HistGB
0.24,7,5,HistGB,KNN
0.24,7,6,HistGB,HistGB
0.24,7,7,HistGB,KNN
0.24,7,8,HistGB,KNN
0.24,7,9,HistGB,KNN
0.24,7,10,HistGB,KNN
0.24,7,11,HistGB,KNN
0.24,7,12,HistGB,KNN
0.24,7,13,HistGB,HistGB
0.24,7,14,HistGB,KNN
0.24,8,0,HistGB,RandomForest
0.24,8,1,HistGB,KNN
0.24,8,2,HistGB,KNN
0.24,8,3,HistGB,KNN
0.24,8,4,HistGB,HistGB
0.24,8,5,HistGB,KNN
0.24,8,6,HistGB,KNN
0.24,8,7,HistGB,KNN
0.24,8,8,HistGB,KNN
0.24,8,9,HistGB,RandomForest
0.24,8,10,HistGB,KNN
0.24,8,11,HistGB,KNN
0.24,8,12,HistGB,KNN
0.24,8,13,HistGB,HistGB
0.24,8,14,HistGB,KNN
0.24,9,0,HistGB,KNN
0.24,9,1,HistGB,HistGB
0.24,9,2,HistGB,HistGB
0.24,9,3,HistGB,KNN
0.24,9,4,HistGB,KNN
0.24,9,5,HistGB,KNN
0.24,9,6,HistGB,HistGB
0.24,9,7,HistGB,KNN
0.24,9,8,HistGB,KNN
0.24,9,9,HistGB,KNN
0.24,9,10,HistGB,KNN
0.24,9,11,HistGB,KNN
0.24,9,12,HistGB,HistGB
0.24,9,13,HistGB,HistGB
0.24,9,14,HistGB,KNN
0.24,10,0,HistGB,KNN
0.24,10,1,HistGB,KNN
0.24,10,2,HistGB,HistGB
0.24,10,3,HistGB,KNN
0.24,10,4,HistGB,HistGB
0.24,10,5,HistGB,HistGB
0.24,10,6,HistGB,KNN
0.24,10,7,HistGB,HistGB
0.24,10,8,HistGB,KNN
0.24,10,9,HistGB,KNN
0.24,10,10,HistGB,KNN
0.24,10,11,HistGB,KNN
0.24,10,12,HistGB,KNN
0.24,10,13,HistGB,KNN
0.24,10,14,HistGB,KNN
0.24,11,0,HistGB,KNN
0.24,11,1,HistGB,KNN
0.24,11,2,HistGB,KNN
0.24,11,3,HistGB,KNN
0.24,11,4,HistGB,KNN
0.24,11,5,HistGB,KNN
0.24,11,6,HistGB,KNN
0.24,11,7,HistGB,KNN
0.24,11,8,HistGB,KNN
0.24,11,9,HistGB,HistGB
0.24,11,10,HistGB,KNN
0.24,11,11,HistGB,HistGB
0.24,11,12,HistGB,KNN
0.24,11,13,HistGB,HistGB
0.24,11,14,HistGB,KNN
0.24,12,0,HistGB,KNN
0.24,12,1,HistGB,KNN
0.24,12,2,HistGB,HistGB
0.24,12,3,HistGB,KNN
0.24,12,4,HistGB,RandomForest
0.24,12,5,HistGB,KNN
0.24,12,6,HistGB,KNN
0.24,12,7,HistGB,KNN
0.24,12,8,HistGB,KNN
0.24,12,9,HistGB,KNN
0.24,12,10,HistGB,KNN
0.24,12,11,HistGB,KNN
0.24,12,12,HistGB,HistGB
0.24,12,13,HistGB,KNN
0.24,12,14,HistGB,KNN
0.24,13,0,HistGB,KNN
0.24,13,1,HistGB,RandomForest
0.24,13,2,HistGB,KNN
0.24,13,3,HistGB,KNN
0.24,13,4,HistGB,KNN
0.24,13,5,HistGB,HistGB
0.24,13,6,HistGB,KNN
0.24,13,7,HistGB,KNN
0.24,13,8,HistGB,KNN
0.24,13,9,HistGB,RandomForest
0.24,13,10,HistGB,HistGB
0.24,13,11,HistGB,KNN
0.24,13,12,HistGB,KNN
0.24,13,13,HistGB,KNN
0.24,13,14,HistGB,KNN
0.24,14,0,HistGB,KNN
0.24,14,1,HistGB,KNN
0.24,14,2,HistGB,KNN
0.24,14,3,HistGB,KNN
0.24,14,4,HistGB,KNN
0.24,14,5,HistGB,KNN
0.24,14,6,HistGB,KNN
0.24,14,7,HistGB,HistGB
0.24,14,8,HistGB,KNN
0.24,14,9,HistGB,RandomForest
0.24,14,10,HistGB,KNN
0.24,14,11,HistGB,KNN
0.24,14,12,HistGB,KNN
0.24,14,13,HistGB,KNN
0.24,14,14,HistGB,KNN
0.24,15,0,HistGB,KNN
0.24,15,1,HistGB,HistGB
0.24,15,2,HistGB,KNN
0.24,15,3,HistGB,KNN
0.24,15,4,HistGB,RandomForest
0.24,15,5,HistGB,KNN
0.24,15,6,HistGB,HistGB
0.24,15,7,HistGB,KNN
0.24,15,8,HistGB,HistGB
0.24,15,9,HistGB,HistGB
0.24,15,10,HistGB,KNN
0.24,15,11,HistGB,HistGB
0.24,15,12,HistGB,HistGB
0.24,15,13,HistGB,KNN
0.24,15,14,HistGB,KNN
0.24,16,0,HistGB,KNN
0.24,16,1,HistGB,HistGB
0.24,16,2,HistGB,KNN
0.24,16,3,HistGB,KNN
0.24,16,4,HistGB,HistGB
0.24,16,5,HistGB,KNN
0.24,16,6,HistGB,HistGB
0.24,16,7,HistGB,RandomForest
0.24,16,8,HistGB,KNN
0.24,16,9,HistGB,KNN
0.24,16,10,HistGB,KNN
0.24,16,11,HistGB,KNN
0.24,16,12,HistGB,HistGB
0.24,16,13,HistGB,HistGB
0.24,16,14,HistGB,KNN
0.24,17,0,HistGB,KNN
0.24,17,1,HistGB,KNN
0.24,17,2,HistGB,KNN
0.24,17,3,HistGB,KNN
0.24,17,4,HistGB,KNN
0.24,17,5,HistGB,KNN
0.24,17,6,HistGB,KNN
0.24,17,7,HistGB,KNN
0.24,17,8,HistGB,KNN
0.24,17,9,HistGB,KNN
0.24,17,10,HistGB,HistGB
0.24,17,11,HistGB,KNN
0.24,17,12,HistGB,KNN
0.24,17,13,HistGB,KNN
0.24,17,14,HistGB,KNN
0.24,18,0,HistGB,HistGB
0.24,18,1,HistGB,KNN
0.24,18,2,HistGB,HistGB
0.24,18,3,HistGB,KNN
0.24,18,4,HistGB,KNN
0.24,18,5,HistGB,KNN
0.24,18,6,HistGB,KNN
0.24,18,7,HistGB,KNN
0.24,18,8,HistGB,KNN
0.24,18,9,HistGB,KNN
0.24,18,10,HistGB,KNN
0.24,18,11,HistGB,KNN
0.24,18,12,HistGB,HistGB
0.24,18,13,HistGB,KNN
0.24,18,14,HistGB,KNN
0.24,19,0,HistGB,KNN
0.24,19,1,HistGB,KNN
0.24,19,2,HistGB,KNN
0.24,19,3,HistGB,KNN
0.24,19,4,HistGB,KNN
0.24,19,5,HistGB,KNN
0.24,19,6,HistGB,KNN
0.24,19,7,HistGB,HistGB
0.24,19,8,HistGB,KNN
0.24,19,9,HistGB,KNN
0.24,19,10,HistGB,KNN
0.24,19,11,HistGB,KNN
0.24,19,12,HistGB,KNN
0.24,19,13,HistGB,KNN
0.24,19,14,HistGB,KNN
0.24,20,0,HistGB,KNN
0.24,20,1,HistGB,HistGB
0.24,20,2,HistGB,KNN
0.24,20,3,HistGB,KNN
0.24,20,4,HistGB,KNN
0.24,20,5,HistGB,KNN
0.24,20,6,HistGB,KNN
0.24,20,7,HistGB,KNN
0.24,20,8,HistGB,HistGB
0.24,20,9,HistGB,HistGB
0.24,20,10,HistGB,KNN
0.24,20,11,HistGB,KNN
0.24,20,12,HistGB,RandomForest
0.24,20,13,HistGB,HistGB
0.24,20,14,HistGB,KNN
0.24,21,0,HistGB,HistGB
0.24,21,1,HistGB,KNN
0.24,21,2,HistGB,KNN
0.24,21,3,HistGB,KNN
0.24,21,4,HistGB,HistGB
0.24,21,5,HistGB,RandomForest
0.24,21,6,HistGB,HistGB
0.24,21,7,HistGB,KNN
0.24,21,8,HistGB,HistGB
0.24,21,9,HistGB,KNN
0.24,21,10,HistGB,KNN
0.24,21,11,HistGB,KNN
0.24,21,12,HistGB,KNN
0.24,21,13,HistGB,HistGB
0.24,21,14,HistGB,HistGB
0.24,22,0,HistGB,HistGB
0.24,22,1,HistGB,KNN
0.24,22,2,HistGB,KNN
0.24,22,3,HistGB,KNN
0.24,22,4,HistGB,KNN
0.24,22,5,HistGB,RandomForest
0.24,22,6,HistGB,KNN
0.24,22,7,HistGB,KNN
0.24,22,8,HistGB,RandomForest
0.24,22,9,HistGB,KNN
0.24,22,10,HistGB,KNN
0.24,22,11,HistGB,KNN
0.24,22,12,HistGB,KNN
0.24,22,13,HistGB,KNN
0.24,22,14,HistGB,HistGB
0.24,23,0,HistGB,KNN
0.24,23,1,HistGB,KNN
0.24,23,2,HistGB,KNN
0.24,23,3,HistGB,KNN
0.24,23,4,HistGB,KNN
0.24,23,5,HistGB,KNN
0.24,23,6,HistGB,KNN
0.24,23,7,HistGB,KNN
0.24,23,8,HistGB,KNN
0.24,23,9,HistGB,RandomForest
0.24,23,10,HistGB,HistGB
0.24,23,11,HistGB,HistGB
0.24,23,12,HistGB,HistGB
0.24,23,13,HistGB,KNN
0.24,23,14,HistGB,RandomForest
0.24,24,0,HistGB,KNN
0.24,24,1,HistGB,KNN
0.24,24,2,HistGB,HistGB
0.24,24,3,HistGB,KNN
0.24,24,4,HistGB,RandomForest
0.24,24,5,HistGB,HistGB
0.24,24,6,HistGB,KNN
0.24,24,7,HistGB,KNN
0.24,24,8,HistGB,KNN
0.24,24,9,HistGB,KNN
0.24,24,10,HistGB,KNN
0.24,24,11,HistGB,KNN
0.24,24,12,HistGB,KNN
0.24,24,13,HistGB,KNN
0.24,24,14,HistGB,KNN
0.27,0,0,HistGB,KNN
0.27,0,1,HistGB,KNN
0.27,0,2,HistGB,HistGB
0.27,0,3,HistGB,KNN
0.27,0,4,HistGB,KNN
0.27,0,5,HistGB,KNN
0.27,0,6,HistGB,KNN
0.27,0,7,HistGB,KNN
0.27,0,8,HistGB,HistGB
0.27,0,9,HistGB,KNN
0.27,0,10,HistGB,KNN
0.27,0,11,HistGB,KNN
0.27,0,12,HistGB,KNN
0.27,0,13,HistGB,KNN
0.27,0,14,HistGB,KNN
0.27,1,0,HistGB,KNN
0.27,1,1,HistGB,KNN
0.27,1,2,HistGB,KNN
0.27,1,3,HistGB,KNN
0.27,1,4,HistGB,KNN
0.27,1,5,HistGB,KNN
0.27,1,6,HistGB,KNN
0.27,1,7,HistGB,KNN
0.27,1,8,HistGB,KNN
0.27,1,9,HistGB,HistGB
0.27,1,10,HistGB,KNN
0.27,1,11,HistGB,KNN
0.27,1,12,HistGB,HistGB
0.27,1,13,HistGB,KNN
0.27,1,14,HistGB,KNN
0.27,2,0,HistGB,KNN
0.27,2,1,HistGB,KNN
0.27,2,2,HistGB,KNN
0.27,2,3,HistGB,KNN
0.27,2,4,HistGB,KNN
0.27,2,5,HistGB,KNN
0.27,2,6,HistGB,KNN
0.27,2,7,HistGB,KNN
0.27,2,8,HistGB,KNN
0.27,2,9,HistGB,RandomForest
0.27,2,10,HistGB,KNN
0.27,2,11,HistGB,KNN
0.27,2,12,HistGB,KNN
0.27,2,13,HistGB,KNN
0.27,2,14,HistGB,KNN
0.27,3,0,HistGB,KNN
0.27,3,1,HistGB,KNN
0.27,3,2,HistGB,KNN
0.27,3,3,HistGB,KNN
0.27,3,4,HistGB,KNN
0.27,3,5,HistGB,KNN
0.27,3,6,HistGB,KNN
0.27,3,7,HistGB,KNN
0.27,3,8,HistGB,KNN
0.27,3,9,HistGB,KNN
0.27,3,10,HistGB,KNN
0.27,3,11,HistGB,KNN
0.27,3,12,HistGB,KNN
0.27,3,13,HistGB,KNN
0.27,3,14,HistGB,HistGB
0.27,4,0,HistGB,KNN
0.27,4,1,HistGB,KNN
0.27,4,2,HistGB,KNN
0.27,4,3,HistGB,KNN
0.27,4,4,HistGB,HistGB
0.27,4,5,HistGB,HistGB
0.27,4,6,HistGB,KNN
0.27,4,7,HistGB,KNN
0.27,4,8,HistGB,KNN
0.27,4,9,HistGB,KNN
0.27,4,10,HistGB,KNN
0.27,4,11,HistGB,KNN
0.27,4,12,HistGB,KNN
0.27,4,13,HistGB,KNN
0.27,4,14,HistGB,KNN
0.27,5,0,HistGB,KNN
0.27,5,1,HistGB,KNN
0.27,5,2,HistGB,KNN
0.27,5,3,HistGB,KNN
0.27,5,4,HistGB,KNN
0.27,5,5,HistGB,KNN
0.27,5,6,HistGB,KNN
0.27,5,7,HistGB,KNN
0.27,5,8,HistGB,KNN
0.27,5,9,HistGB,KNN
0.27,5,10,HistGB,KNN
0.27,5,11,HistGB,KNN
0.27,5,12,HistGB,KNN
0.27,5,13,HistGB,KNN
0.27,5,14,HistGB,KNN
0.27,6,0,HistGB,KNN
0.27,6,1,HistGB,KNN
0.27,6,2,HistGB,KNN
0.27,6,3,HistGB,KNN
0.27,6,4,HistGB,KNN
0.27,6,5,HistGB,KNN
0.27,6,6,HistGB,KNN
0.27,6,7,HistGB,KNN
0.27,6,8,HistGB,RandomForest
0.27,6,9,HistGB,KNN
0.27,6,10,HistGB,KNN
0.27,6,11,HistGB,KNN
0.27,6,12,HistGB,KNN
0.27,6,13,HistGB,KNN
0.27,6,14,HistGB,KNN
0.27,7,0,HistGB,KNN
0.27,7,1,HistGB,KNN
0.27,7,2,HistGB,KNN
0.27,7,3,HistGB,KNN
0.27,7,4,HistGB,HistGB
0.27,7,5,HistGB,KNN
0.27,7,6,HistGB,KNN
0.27,7,7,HistGB,KNN
0.27,7,8,HistGB,KNN
0.27,7,9,HistGB,KNN
0.27,7,10,HistGB,KNN
0.27,7,11,HistGB,KNN
0.27,7,12,HistGB,KNN
0.27,7,13,HistGB,RandomForest
0.27,7,14,HistGB,KNN
0.27,8,0,HistGB,HistGB
0.27,8,1,HistGB,KNN
0.27,8,2,HistGB,KNN
0.27,8,3,HistGB,KNN
0.27,8,4,HistGB,KNN
0.27,8,5,HistGB,KNN
0.27,8,6,HistGB,KNN
0.27,8,7,HistGB,KNN
0.27,8,8,HistGB,KNN
0.27,8,9,HistGB,KNN
0.27,8,10,HistGB,KNN
0.27,8,11,HistGB,KNN
0.27,8,12,HistGB,KNN
0.27,8,13,HistGB,KNN
0.27,8,14,HistGB,KNN
0.27,9,0,HistGB,KNN
0.27,9,1,HistGB,KNN
0.27,9,2,HistGB,HistGB
0.27,9,3,HistGB,KNN
0.27,9,4,HistGB,KNN
0.27,9,5,HistGB,KNN
0.27,9,6,HistGB,KNN
0.27,9,7,HistGB,KNN
0.27,9,8,HistGB,KNN
0.27,9,9,HistGB,KNN
0.27,9,10,HistGB,KNN
0.27,9,11,HistGB,HistGB
0.27,9,12,HistGB,KNN
0.27,9,13,HistGB,KNN
0.27,9,14,HistGB,KNN
0.27,10,0,HistGB,KNN
0.27,10,1,HistGB,KNN
0.27,10,2,HistGB,KNN
0.27,10,3,HistGB,KNN
0.27,10,4,HistGB,KNN
0.27,10,5,HistGB,HistGB
0.27,10,6,HistGB,KNN
0.27,10,7,HistGB,HistGB
0.27,10,8,HistGB,KNN
0.27,10,9,HistGB,KNN
0.27,10,10,HistGB,KNN
0.27,10,11,HistGB,KNN
0.27,10,12,HistGB,KNN
0.27,10,13,HistGB,KNN
0.27,10,14,HistGB,KNN
0.27,11,0,HistGB,KNN
0.27,11,1,HistGB,KNN
0.27,11,2,HistGB,KNN
0.27,11,3,HistGB,KNN
0.27,11,4,HistGB,KNN
0.27,11,5,HistGB,KNN
0.27,11,6,HistGB,KNN
0.27,11,7,HistGB,KNN
0.27,11,8,HistGB,KNN
0.27,11,9,HistGB,KNN
0.27,11,10,HistGB,KNN
0.27,11,11,HistGB,KNN
0.27,11,12,HistGB,KNN
0.27,11,13,HistGB,KNN
0.27,11,14,HistGB,KNN
0.27,12,0,HistGB,KNN
0.27,12,1,HistGB,KNN
0.27,12,2,HistGB,KNN
0.27,12,3,HistGB,KNN
0.27,12,4,HistGB,KNN
0.27,12,5,HistGB,KNN
0.27,12,6,HistGB,KNN
0.27,12,7,HistGB,KNN
0.27,12,8,HistGB,KNN
0.27,12,9,HistGB,KNN
0.27,12,10,HistGB,KNN
0.27,12,11,HistGB,KNN
0.27,12,12,HistGB,KNN
0.27,12,13,HistGB,KNN
0.27,12,14,HistGB,KNN
0.27,13,0,HistGB,KNN
0.27,13,1,HistGB,KNN
0.27,13,2,HistGB,KNN
0.27,13,3,HistGB,KNN
0.27,13,4,HistGB,RandomForest
0.27,13,5,HistGB,HistGB
0.27,13,6,HistGB,KNN
0.27,13,7,HistGB,KNN
0.27,13,8,HistGB,KNN
0.27,13,9,HistGB,RandomForest
0.27,13,10,HistGB,KNN
0.27,13,11,HistGB,KNN
0.27,13,12,HistGB,KNN
0.27,13,13,HistGB,KNN
0.27,13,14,HistGB,KNN
0.27,14,0,HistGB,HistGB
0.27,14,1,HistGB,KNN
0.27,14,2,HistGB,KNN
0.27,14,3,HistGB,KNN
0.27,14,4,HistGB,KNN
0.27,14,5,HistGB,KNN
0.27,14,6,HistGB,KNN
0.27,14,7,HistGB,KNN
0.27,14,8,HistGB,KNN
0.27,14,9,HistGB,KNN
0.27,14,10,HistGB,KNN
0.27,14,11,HistGB,KNN
0.27,14,12,HistGB,KNN
0.27,14,13,HistGB,KNN
0.27,14,14,HistGB,KNN
0.27,15,0,HistGB,KNN
0.27,15,1,HistGB,HistGB
0.27,15,2,HistGB,KNN
0.27,15,3,HistGB,KNN
0.27,15,4,HistGB,RandomForest
0.27,15,5,HistGB,KNN
0.27,15,6,HistGB,HistGB
0.27,15,7,HistGB,KNN
